date,item_id,price,label
2018-11-01,210905,3.220274,Fresh chicken
2018-11-01,211210,1.8886937,frozen fish
2018-11-01,212405,1.6936194,frozen chips
2018-12-01,210106,0.9579021,Bread
2018-12-01,210403,7.352461,Beef
2018-12-01,210905,3.1778388,Fresh chicken
2018-12-01,211210,1.8844635,frozen fish
2018-12-01,212405,1.7860665,frozen chips
2019-01-01,210106,0.9716552,Bread
2019-01-01,210403,7.389134,Beef
2019-01-01,210905,3.295611,Fresh chicken
2019-01-01,211210,1.9677273,frozen fish
2019-01-01,212405,1.758061,frozen chips
2019-02-01,210106,0.96525925,Bread
2019-02-01,210403,7.3862643,Beef
2019-02-01,210905,3.2598076,Fresh chicken
2019-02-01,211210,2.0625253,frozen fish
2019-02-01,212405,1.7548286,frozen chips
2019-03-01,210106,0.9822302,Bread
2019-03-01,210403,7.1881747,Beef
2019-03-01,210905,3.244805,Fresh chicken
2019-03-01,211210,2.0886855,frozen fish
2019-03-01,212405,1.7935519,frozen chips
2019-04-01,210106,1.0170423,Bread
2019-04-01,210403,7.331015,Beef
2019-04-01,210905,3.2427685,Fresh chicken
2019-04-01,211210,2.0979545,frozen fish
2019-04-01,212405,1.8018904,frozen chips
2019-05-01,210106,1.0346401,Bread
2019-05-01,210403,7.358657,Beef
2019-05-01,210905,3.1922727,Fresh chicken
2019-05-01,211210,2.0393548,frozen fish
2019-05-01,212405,1.7681944,frozen chips
2019-06-01,210106,0.9743165,Bread
2019-06-01,210403,7.3314075,Beef
2019-06-01,210905,3.2229486,Fresh chicken
2019-06-01,211210,2.0081222,frozen fish
2019-06-01,212405,1.7572312,frozen chips
2019-07-01,210106,0.98510784,Bread
2019-07-01,210403,7.320185,Beef
2019-07-01,210905,3.2680752,Fresh chicken
2019-07-01,211210,2.1352997,frozen fish
2019-07-01,212405,1.7879661,frozen chips
2019-08-01,210106,0.9676923,Bread
2019-08-01,210403,7.309544,Beef
2019-08-01,210905,3.2001731,Fresh chicken
2019-08-01,211210,2.0974655,frozen fish
2019-08-01,212405,1.789212,frozen chips
2019-09-01,210106,0.98917806,Bread
2019-09-01,210403,7.211604,Beef
2019-09-01,210905,3.1964757,Fresh chicken
2019-09-01,211210,2.1492982,frozen fish
2019-09-01,212405,1.7761264,frozen chips
2019-10-01,210106,0.99475527,Bread
2019-10-01,210403,7.189321,Beef
2019-10-01,210905,3.189661,Fresh chicken
2019-10-01,211210,2.1106868,frozen fish
2019-10-01,212405,1.6874444,frozen chips
2019-11-01,210106,1.0070548,Bread
2019-11-01,210403,7.1647954,Beef
2019-11-01,210905,3.1527154,Fresh chicken
2019-11-01,211210,2.1643534,frozen fish
2019-11-01,212405,1.7216399,frozen chips
2019-12-01,210106,1.0381539,Bread
2019-12-01,210403,7.218022,Beef
2019-12-01,210905,3.1956651,Fresh chicken
2019-12-01,211210,2.1934822,frozen fish
2019-12-01,212405,1.7759249,frozen chips
2020-01-01,210106,1.0137584,Bread
2020-01-01,210403,7.1786394,Beef
2020-01-01,210905,3.2032204,Fresh chicken
2020-01-01,211210,2.114764,frozen fish
2020-01-01,212405,1.7522134,frozen chips
2020-02-01,210106,0.98234487,Bread
2020-02-01,210403,7.1940517,Beef
2020-02-01,210905,3.1703272,Fresh chicken
2020-02-01,211210,2.2237499,frozen fish
2020-02-01,212405,1.7675275,frozen chips
2020-03-01,210106,1.0176859,Bread
2020-03-01,210403,7.3941107,Beef
2020-03-01,210905,3.768492,Fresh chicken
2020-03-01,211210,1.9738364,frozen fish
2020-03-01,212405,1.7374523,frozen chips
2020-04-01,210106,0.85573167,Bread
2020-04-01,210403,6.7545133,Beef
2020-04-01,210905,2.8595536,Fresh chicken
2020-04-01,211210,2.33467,frozen fish
2020-04-01,212405,1.7964758,frozen chips
2020-05-01,210106,0.84452826,Bread
2020-05-01,210403,7.1146708,Beef
2020-05-01,210905,2.834895,Fresh chicken
2020-05-01,211210,2.409355,frozen fish
2020-05-01,212405,1.7891971,frozen chips
2020-06-01,210106,0.8182204,Bread
2020-06-01,210403,7.4174724,Beef
2020-06-01,210905,3.068726,Fresh chicken
2020-06-01,211210,2.547476,frozen fish
2020-06-01,212405,1.7374007,frozen chips
2020-07-01,210106,0.8309375,Bread
2020-07-01,210403,7.36065,Beef
2020-07-01,210905,3.0912573,Fresh chicken
2020-07-01,211210,2.4201877,frozen fish
2020-07-01,212405,1.8322473,frozen chips
2020-08-01,210106,0.96232,Bread
2020-08-01,210403,7.3465824,Beef
2020-08-01,210905,3.438743,Fresh chicken
2020-08-01,211210,2.363077,frozen fish
2020-08-01,212405,1.7088077,frozen chips
2020-09-01,210106,0.9709449,Bread
2020-09-01,210403,7.1864,Beef
2020-09-01,210905,3.440529,Fresh chicken
2020-09-01,211210,2.267634,frozen fish
2020-09-01,212405,1.6999234,frozen chips
2020-10-01,210106,0.94864,Bread
2020-10-01,210403,7.088384,Beef
2020-10-01,210905,3.3477886,Fresh chicken
2020-10-01,211210,2.146384,frozen fish
2020-10-01,212405,1.8003693,frozen chips
2020-11-01,210106,0.772973,Bread
2020-11-01,210403,7.199735,Beef
2020-11-01,210905,3.5612698,Fresh chicken
2020-11-01,211210,2.2264583,frozen fish
2020-11-01,212405,1.8231343,frozen chips
2020-12-01,210106,0.8039024,Bread
2020-12-01,210403,7.178304,Beef
2020-12-01,210905,3.416099,Fresh chicken
2020-12-01,211210,2.195677,frozen fish
2020-12-01,212405,1.8591276,frozen chips
2021-01-01,210106,0.8325,Bread
2021-01-01,210403,6.96955,Beef
2021-01-01,210905,3.4527028,Fresh chicken
2021-01-01,211210,2.2534883,frozen fish
2021-01-01,212405,1.8196656,frozen chips
2021-02-01,210106,0.8372174,Bread
2021-02-01,210403,6.8012686,Beef
2021-02-01,210905,3.3531735,Fresh chicken
2021-02-01,211210,2.275419,frozen fish
2021-02-01,212405,1.9253987,frozen chips
2021-03-01,210106,0.9135659,Bread
2021-03-01,210403,7.060221,Beef
2021-03-01,210905,3.2772224,Fresh chicken
2021-03-01,211210,2.353256,frozen fish
2021-03-01,212405,1.8714325,frozen chips
2021-04-01,210106,0.92706895,Bread
2021-04-01,210403,6.9985466,Beef
2021-04-01,210905,3.2700503,Fresh chicken
2021-04-01,211210,2.2143056,frozen fish
2021-04-01,212405,1.9395251,frozen chips
2021-05-01,210106,0.8880198,Bread
2021-05-01,210403,7.250348,Beef
2021-05-01,210905,3.4676397,Fresh chicken
2021-05-01,211210,2.2552793,frozen fish
2021-05-01,212405,1.8863207,frozen chips
2021-06-01,210106,0.90407085,Bread
2021-06-01,210403,7.23442,Beef
2021-06-01,210905,3.4784696,Fresh chicken
2021-06-01,211210,2.3229492,frozen fish
2021-06-01,212405,1.8386216,frozen chips
2021-07-01,210106,0.92875,Bread
2021-07-01,210403,7.056126,Beef
2021-07-01,210905,3.403484,Fresh chicken
2021-07-01,211210,2.2065108,frozen fish
2021-07-01,212405,1.8691128,frozen chips
2021-08-01,210106,0.9638983,Bread
2021-08-01,210403,7.1976514,Beef
2021-08-01,210905,3.4853332,Fresh chicken
2021-08-01,211210,2.2271185,frozen fish
2021-08-01,212405,1.9083966,frozen chips
2021-09-01,210106,0.9761984,Bread
2021-09-01,210403,7.2648497,Beef
2021-09-01,210905,3.5121694,Fresh chicken
2021-09-01,211210,2.2798696,frozen fish
2021-09-01,212405,1.921282,frozen chips
2021-10-01,210106,0.9957851,Bread
2021-10-01,210403,7.317939,Beef
2021-10-01,210905,3.4190454,Fresh chicken
2021-10-01,211210,2.2450442,frozen fish
2021-10-01,212405,1.9108986,frozen chips
2021-11-01,210106,0.9786726,Bread
2021-11-01,210403,7.4545283,Beef
2021-11-01,210905,3.5497718,Fresh chicken
2021-11-01,211210,2.263915,frozen fish
2021-11-01,212405,1.9315428,frozen chips
2021-12-01,210106,1.0120512,Bread
2021-12-01,210403,7.495364,Beef
2021-12-01,210905,3.4836087,Fresh chicken
2021-12-01,211210,2.2535498,frozen fish
2021-12-01,212405,2.0229597,frozen chips
2022-01-01,210106,1.0359349,Bread
2022-01-01,210403,7.537434,Beef
2022-01-01,210905,3.5746605,Fresh chicken
2022-01-01,211210,2.4019132,frozen fish
2022-01-01,212405,1.9982973,frozen chips
2022-02-01,210106,1.0593388,Bread
2022-02-01,210403,7.446412,Beef
2022-02-01,210905,3.5395348,Fresh chicken
2022-02-01,211210,2.4150221,frozen fish
2022-02-01,212405,2.019805,frozen chips
2022-03-01,210106,1.0591407,Bread
2022-03-01,210403,7.543918,Beef
2022-03-01,210905,3.512072,Fresh chicken
2022-03-01,211210,2.4213984,frozen fish
2022-03-01,212405,2.0744011,frozen chips
2022-04-01,210106,1.07144,Bread
2022-04-01,210403,7.618235,Beef
2022-04-01,210905,3.5969162,Fresh chicken
2022-04-01,211210,2.478059,frozen fish
2022-04-01,212405,2.0666194,frozen chips
2022-05-01,210106,1.098189,Bread
2022-05-01,210403,7.7088466,Beef
2022-05-01,210905,3.737897,Fresh chicken
2022-05-01,211210,2.4370692,frozen fish
2022-05-01,212405,2.1343133,frozen chips
2022-06-01,210106,1.1010317,Bread
2022-06-01,210403,7.838417,Beef
2022-06-01,210905,3.8021493,Fresh chicken
2022-06-01,211210,2.3847442,frozen fish
2022-06-01,212405,2.2142894,frozen chips
2022-07-01,210106,1.1235605,Bread
2022-07-01,210403,7.8677278,Beef
2022-07-01,210905,3.824711,Fresh chicken
2022-07-01,211210,2.628936,frozen fish
2022-07-01,212405,2.3431113,frozen chips
2022-08-01,210106,1.1541177,Bread
2022-08-01,210403,8.041391,Beef
2022-08-01,210905,4.0013003,Fresh chicken
2022-08-01,211210,2.6992702,frozen fish
2022-08-01,212405,2.3215213,frozen chips
2022-09-01,210106,1.1416279,Bread
2022-09-01,210403,8.120707,Beef
2022-09-01,210905,3.9397333,Fresh chicken
2022-09-01,211210,2.731017,frozen fish
2022-09-01,212405,2.4636111,frozen chips
2022-10-01,210106,1.1353787,Bread
2022-10-01,210403,8.15487,Beef
2022-10-01,210905,4.0676713,Fresh chicken
2022-10-01,211210,2.769485,frozen fish
2022-10-01,212405,2.443983,frozen chips
2022-11-01,210106,1.1699219,Bread
2022-11-01,210403,8.218138,Beef
2022-11-01,210905,4.188545,Fresh chicken
2022-11-01,211210,2.8728056,frozen fish
2022-11-01,212405,2.3210223,frozen chips
2022-12-01,210106,1.1761538,Bread
2022-12-01,210403,8.382545,Beef
2022-12-01,210905,4.088961,Fresh chicken
2022-12-01,211210,2.9777093,frozen fish
2022-12-01,212405,2.5315073,frozen chips
2023-01-01,210106,1.1775193,Bread
2023-01-01,210403,8.360077,Beef
2023-01-01,210905,4.1359277,Fresh chicken
2023-01-01,211210,2.899913,frozen fish
2023-01-01,212405,2.5719833,frozen chips
2023-02-01,210106,1.1978761,Bread
2023-02-01,210403,8.574516,Beef
2023-02-01,210905,4.21734,Fresh chicken
2023-02-01,211210,2.7959113,frozen fish
2023-02-01,212405,2.4658632,frozen chips
2023-03-01,210106,1.17925,Bread
2023-03-01,210403,8.570487,Beef
2023-03-01,210905,4.1537557,Fresh chicken
2023-03-01,211210,2.9080265,frozen fish
2023-03-01,212405,2.440935,frozen chips
2023-04-01,210106,1.1741463,Bread
2023-04-01,210403,8.643852,Beef
2023-04-01,210905,4.179159,Fresh chicken
2023-04-01,211210,2.955671,frozen fish
2023-04-01,212405,2.5733333,frozen chips
2023-05-01,210106,1.2055038,Bread
2023-05-01,210403,8.836189,Beef
2023-05-01,210905,4.2659826,Fresh chicken
2023-05-01,211210,3.015321,frozen fish
2023-05-01,212405,2.6571112,frozen chips
2023-06-01,210106,1.2060306,Bread
2023-06-01,210403,8.825681,Beef
2023-06-01,210905,4.265193,Fresh chicken
2023-06-01,211210,3.0729294,frozen fish
2023-06-01,212405,2.7332964,frozen chips
2023-07-01,210106,1.1973485,Bread
2023-07-01,210403,8.869355,Beef
2023-07-01,210905,4.3235774,Fresh chicken
2023-07-01,211210,3.049423,frozen fish
2023-07-01,212405,2.7041988,frozen chips
2023-08-01,210106,1.1971428,Bread
2023-08-01,210403,8.817769,Beef
2023-08-01,210905,4.300687,Fresh chicken
2023-08-01,211210,2.9450655,frozen fish
2023-08-01,212405,2.6709564,frozen chips
2023-09-01,210106,1.1964122,Bread
2023-09-01,210403,8.86228,Beef
2023-09-01,210905,4.387602,Fresh chicken
2023-09-01,211210,2.9262965,frozen fish
2023-09-01,212405,2.744239,frozen chips
2023-10-01,210106,1.1981204,Bread
2023-10-01,210403,8.851111,Beef
2023-10-01,210905,4.3242855,Fresh chicken
2023-10-01,211210,2.8848197,frozen fish
2023-10-01,212405,2.778615,frozen chips
2023-11-01,210106,1.1962237,Bread
2023-11-01,210403,8.799145,Beef
2023-11-01,210905,4.471216,Fresh chicken
2023-11-01,211210,2.8770483,frozen fish
2023-11-01,212405,2.7056818,frozen chips
2023-12-01,210106,1.2098507,Bread
2023-12-01,210403,8.808248,Beef
2023-12-01,210905,4.3437915,Fresh chicken
2023-12-01,211210,2.9331465,frozen fish
2023-12-01,212405,2.7903538,frozen chips
2024-01-01,210106,1.2143972,Bread
2024-01-01,210403,8.884642,Beef
2024-01-01,210905,4.3331466,Fresh chicken
2024-01-01,211210,2.868652,frozen fish
2024-01-01,212405,2.7872064,frozen chips
2024-02-01,210106,1.2950001,Bread
2024-02-01,210403,8.916561,Beef
2024-02-01,210905,4.3550706,Fresh chicken
2024-02-01,211210,2.870614,frozen fish
2024-02-01,212405,2.705033,frozen chips
2024-03-01,210106,1.260074,Bread
2024-03-01,210403,8.9570675,Beef
2024-03-01,210905,4.4569397,Fresh chicken
2024-03-01,211210,2.9184415,frozen fish
2024-03-01,212405,2.6760128,frozen chips
2024-04-01,210106,1.2803845,Bread
2024-04-01,210403,9.040541,Beef
2024-04-01,210905,4.3537946,Fresh chicken
2024-04-01,211210,2.8418965,frozen fish
2024-04-01,212405,2.7236857,frozen chips
2024-05-01,210106,1.2535384,Bread
2024-05-01,210403,9.06015,Beef
2024-05-01,210905,4.335319,Fresh chicken
2024-05-01,211210,2.9248276,frozen fish
2024-05-01,212405,2.7366452,frozen chips
2024-06-01,210106,1.2469466,Bread
2024-06-01,210403,9.008137,Beef
2024-06-01,210905,4.3929434,Fresh chicken
2024-06-01,211210,2.9171674,frozen fish
2024-06-01,212405,2.7203822,frozen chips
2024-07-01,210106,1.2611765,Bread
2024-07-01,210403,9.031785,Beef
2024-07-01,210905,4.4671493,Fresh chicken
2024-07-01,211210,2.9245107,frozen fish
2024-07-01,212405,2.6239934,frozen chips
2024-08-01,210106,1.2552207,Bread
2024-08-01,210403,8.939136,Beef
2024-08-01,210905,4.3912396,Fresh chicken
2024-08-01,211210,2.7351694,frozen fish
2024-08-01,212405,2.7185953,frozen chips
2024-09-01,210106,1.2491912,Bread
2024-09-01,210403,8.965379,Beef
2024-09-01,210905,4.398282,Fresh chicken
2024-09-01,211210,2.891064,frozen fish
2024-09-01,212405,2.7821794,frozen chips
2024-10-01,210106,1.241087,Bread
2024-10-01,210403,9.044964,Beef
2024-10-01,210905,4.465545,Fresh chicken
2024-10-01,211210,2.7986147,frozen fish
2024-10-01,212405,2.7463021,frozen chips
2024-11-01,210106,1.1863235,Bread
2024-11-01,210403,9.05636,Beef
2024-11-01,210905,4.455739,Fresh chicken
2024-11-01,211210,2.909115,frozen fish
2024-11-01,212405,2.7500322,frozen chips
2024-12-01,210106,1.1991911,Bread
2024-12-01,210403,9.187621,Beef
2024-12-01,210905,4.507285,Fresh chicken
2024-12-01,211210,2.783304,frozen fish
2024-12-01,212405,2.8172,frozen chips
2025-01-01,210106,1.2035075,Bread
2025-01-01,210403,9.276278,Beef
2025-01-01,210905,4.434338,Fresh chicken
2025-01-01,211210,2.8538628,frozen fish
2025-01-01,212405,2.6049032,frozen chips
2025-02-01,210106,1.2196124,Bread
2025-02-01,210403,9.657263,Beef
2025-02-01,210905,4.504174,Fresh chicken
2025-02-01,211210,2.955307,frozen fish
2025-02-01,212405,2.6766996,frozen chips
2025-03-01,210106,1.2209231,Bread
2025-03-01,210403,9.92634,Beef
2025-03-01,210905,4.5593085,Fresh chicken
2025-03-01,211210,2.7836206,frozen fish
2025-03-01,212405,2.8244703,frozen chips
2025-04-01,210106,1.2128776,Bread
2025-04-01,210403,10.31,Beef
2025-04-01,210905,4.7154245,Fresh chicken
2025-04-01,211210,2.7348402,frozen fish
2025-04-01,212405,2.6974761,frozen chips
2025-05-01,210106,1.2438346,Bread
2025-05-01,210403,10.57259,Beef
2025-05-01,210905,4.783302,Fresh chicken
2025-05-01,211210,3.0105238,frozen fish
2025-05-01,212405,2.760259,frozen chips
2025-06-01,210106,1.2649275,Bread
2025-06-01,210403,10.81262,Beef
2025-06-01,210905,4.6622524,Fresh chicken
2025-06-01,211210,3.0832636,frozen fish
2025-06-01,212405,2.7774603,frozen chips
2025-07-01,210106,1.254855,Bread
2025-07-01,210403,11.23322,Beef
2025-07-01,210905,4.5684385,Fresh chicken
2025-07-01,211210,2.9654386,frozen fish
2025-07-01,212405,2.7891858,frozen chips
2025-08-01,210106,1.2518978,Bread
2025-08-01,210403,11.396766,Beef
2025-08-01,210905,4.6100874,Fresh chicken
2025-08-01,211210,3.1089745,frozen fish
2025-08-01,212405,2.7973871,frozen chips
2025-09-01,210106,1.2720768,Bread
2025-09-01,210403,11.589081,Beef
2025-09-01,210905,4.6800933,Fresh chicken
2025-09-01,211210,3.1154463,frozen fish
2025-09-01,212405,2.784328,frozen chips
2025-10-01,210106,1.2723404,Bread
2025-10-01,210403,11.601636,Beef
2025-10-01,210905,4.610573,Fresh chicken
2025-10-01,211210,3.0276213,frozen fish
2025-10-01,212405,2.79224,frozen chips
